Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Pregnancy: Official Journal of the Society for Maternal-Fetal Medicine,29979684,Gold OA,Y,,Obstetrics & Gynecology,Wiley,2022-2025
Progress in Neurology and Psychiatry,1931227x,Gold OA,Y,,Neurology & Psychiatry,Wiley,2022-2025
Prostate Cancer,2090312X,Gold OA,Y,,Prostate Cancer,Wiley,2022-2025
Proteoglycan Research,28323556,Gold OA,Y,,Cell & Molecular Biology,Wiley,2022-2025
PsyCh Journal,20460260,Gold OA,Y,,Psychology General,Wiley,2022-2025
Psyche: A Journal of Entomology,16877438,Gold OA,Y,,Entomology,Wiley,2022-2025
Psychiatric Research and Clinical Practice,25755609,Gold OA,Y,,Psychiatry,Wiley,2022-2025
Psychiatry and Clinical Neurosciences Reports,27692558,Gold OA,Y,,Psychiatry,Wiley,2022-2025
Public Health Challenges,27692450,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
Pulmonary Circulation,20458940,Gold OA,Y,,Vascular Medicine,Wiley,2022-2025
Pulmonary Medicine,20901844,Gold OA,Y,,Pulmonary Medicine,Wiley,2022-2025
Quantitative Biology,20954697,Gold OA,Y,,Biology,Wiley,2022-2025
Quantitative Economics,17597331,Gold OA,Y,,General & Introductory Economics,Wiley,2022-2025
Quantum Engineering,25770470,Gold OA,Y,,Electrical & Electronics Engineering,Wiley,2022-2025
Radiology Research and Practice,2090195X,Gold OA,Y,,Radiology,Wiley,2022-2025
Remote Sensing in Ecology and Conservation,20563485,Gold OA,Y,,Conservation Science,Wiley,2022-2025
Reproductive Medicine and Biology,14470578,Gold OA,Y,,Obstetrics & Gynecology,Wiley,2022-2025
"Reproductive, Female and Child Health",27687228,Gold OA,Y,,Obstetrics & Gynecology,Wiley,2022-2025
Respirology Case Reports,20513380,Gold OA,Y,,Respiratory Medicine,Wiley,2022-2025
Responsive Materials,28348966,Gold OA,Y,,Materials Science,Wiley,2022-2025
Rheumatology & Autoimmunity,27671429,Gold OA,Y,,Rheumatology,Wiley,2022-2025
River,27504867,Gold OA,Y,,Groundwater & Hydrogeology,Wiley,2022-2025
Science and Technology of Nuclear Installations,16876083,Gold OA,Y,,Nuclear Sciences And Technologies,Wiley,2022-2025
Scientifica,2090908X,Gold OA,Y,,"Life Sciences, Environmental Sciences, Health Sciences, And Medicine",Wiley,2022-2025
Security and Communication Networks,19390122,Gold OA,Y,,Network And Cyber Security,Wiley,2022-2025
Shock and Vibration,18759203,Gold OA,Y,,Shock And Vibration,Wiley,2022-2025
Skin Research and Technology,16000846,Gold OA,Y,,Dermatology,Wiley,2022-2025
Small Science,26884046,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Small Structures,26884062,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Smart Medicine,2688819X,Gold OA,Y,,Biomaterials,Wiley,2022-2025
Smart Molecules,27514595,Gold OA,Y,,Biomaterials,Wiley,2022-2025
SmartMat,27511871,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Space Weather,15427390,Gold OA,Y,,Atmospheric Physics & Chemistry,Wiley,2022-2025
SPE Polymers,26903857,Gold OA,Y,,Polymer Science & Technology General,Wiley,2022-2025
Stem Cells International,16879678,Gold OA,Y,,Stem Cell Biology And Applications,Wiley,2022-2025
Stroke Research and Treatment,20420056,Gold OA,Y,,Cerebral Circulation,Wiley,2022-2025
STROKE: Vascular and Interventional Neurology,26945746,Gold OA,Y,,Neurology,Wiley,2022-2025
Structural Control and Health Monitoring,15452263,Gold OA,Y,,Civil Engineering & Construction,Wiley,2022-2025
SusMat,26924552,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Sustainable Food Proteins,27719693,Gold OA,Y,,Food Chemistry,Wiley,2022-2025
The Breast Journal,15244741,Gold OA,Y,,Obstetrics & Gynecology,Wiley,2022-2025
The Bulletin of the Ecological Society of America,23276096,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
The Clinical Respiratory Journal,1752699X,Gold OA,Y,,Respiratory Medicine,Wiley,2022-2025
The Depositional Record,20554877,Gold OA,Y,,Sedimentology & Stratigraphy,Wiley,2022-2025
The Journal of Clinical Hypertension,17517176,Gold OA,Y,,Cardiovascular Disease,Wiley,2022-2025
The Journal of Engineering,20513305,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
The Journal of Pathology: Clinical Research,20564538,Gold OA,Y,,Pathology,Wiley,2022-2025
The Kaohsiung Journal of Medical Sciences,24108650,Gold OA,Y,,Clinical & Experimental Medical Research,Wiley,2022-2025
The Plant Genome,19403372,Gold OA,Y,,Plant Genetics,Wiley,2022-2025
The Plant Phenome Journal,25782703,Gold OA,Y,,Plant Science,Wiley,2022-2025
The Scientific World Journal,1537744X,Gold OA,Y,,"Science, Technology, And Medicine",Wiley,2022-2025
Theoretical Economics,15557561,Gold OA,Y,,General & Introductory Economics,Wiley,2022-2025
Thoracic Cancer,17597714,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Transactions of the London Mathematical Society,20524986,Gold OA,Y,,General & Introductory Mathematics,Wiley,2022-2025
Transboundary and Emerging Diseases,18651682,Gold OA,Y,,Veterinary Medicine,Wiley,2022-2025
Translational Biophotonics,26271850,Gold OA,Y,,Photonics & Lasers,Wiley,2022-2025
Translational Sports Medicine,25738488,Gold OA,Y,,Sports Medicine & Orthopedics,Wiley,2022-2025
Trends in Urology & Men's Health,20443749,Gold OA,Y,,Urology,Wiley,2022-2025
United European Gastroenterology Journal,20506414,Gold OA,Y,,Gastroenterology,Wiley,2022-2025
Urban Agriculture & Regional Food Systems,25751220,Gold OA,Y,,"Food Processing, Production & Manufacture",Wiley,2022-2025
UroPrecision,28351053,Gold OA,Y,,Urology,Wiley,2022-2025
Vadose Zone Journal,15391663,Gold OA,Y,,Agriculture Special Topics,Wiley,2022-2025
Veterinary Medicine and Science,20531095,Gold OA,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Veterinary Medicine International,20420048,Gold OA,Y,,Veterinary Research,Wiley,2022-2025
Veterinary Record Open,20526113,Gold OA,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
View,2688268X,Gold OA,Y,,Biomedical Engineering Special Topics,Wiley,2022-2025
Water Resources Research,19447973,Gold OA,Y,,Hydrological Sciences,Wiley,2022-2025
Wildlife Biology,1903220X,Gold OA,Y,,Animal Science & Zoology,Wiley,2022-2025
Wildlife Letters,28325869,Gold OA,Y,,Conservation Science,Wiley,2022-2025
Wildlife Society Bulletin,23285540,Gold OA,Y,,Conservation Science,Wiley,2022-2025
Wind Energy,10991824,Gold OA,Y,,Wind Energy,Wiley,2022-2025
World Journal of Otorhinolaryngology - Head and Neck Surgery,25891081,Gold OA,Y,,Oral & Maxillofacial Surgery,Wiley,2022-2025
