Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Journal of Toxicology & Environmental Health Part B: Critical Reviews,1521-6950,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Journal of Translational Research,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Journal of Transportation Safety & Security,1943-9970,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Journal Of Trauma & Dissociation,1529-9740,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal Of Travel & Tourism Marketing,1540-7306,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Trust Research,2151-559X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Turbulence (Online),1468-5248,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Journal of Urban Affairs,1467-9906,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Urban Design,1469-9664,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Urban Technology,1466-1853,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Urbanism: International Research on Placemaking and Urban Sustainabilty,1754-9183,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Verterbrate Paleontology,1937-2809,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Journal of Visual Art Practice ,1758-9185,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Visual Communication in Medicine,1745-3062 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Journal of Visual Literacy,2379-6529,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Vocational Education and Training,1747-5090,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of War & Culture Studies,1752-6280,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal Of Web Librarianship,1932-2917,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Wetland Archaeology,2051-6231,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Wine Research,1469-9672,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal Of Women & Aging,1540-7322,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Women and Gender in Higher Education,2637-9120,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Journal Of Women, Politics & Policy",1554-4788,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Wood Chemistry and Technology,1532-2319,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Journal Of Workplace Behavioral Health,1555-5259,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal of Youth Studies,1469-9680,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journal on the Use of Force and International Law,2053-1710,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journalism History,2641-2071,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journalism Practice,1751-2794,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Journalism Studies    ,1469-9699,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Judicial Review,1757-8434,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Jung Journal,1934-2047,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Jurisprudence,2040-3321,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Justice Evaluation Journal,2475-1987,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Justice Quarterly,1745-9109,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Justice, Opportunities and Rehabilitation",1540-8558,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
King's Law Journal,1757-8442,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
KIVA:  Journal of Southwestern Anthropology and History,2051-6177,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Knowledge Management Research and Practice,1477-8246,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Konsthistorisk Tidskrift,1651-2294,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Kotuitui: New Zealand Journal of Social Sciences Online,1177-083X,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Labor History,1469-9702,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Labour and Industry: A Journal of the Social and Economic Relations of Work,2325-5676,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Lake and Reservoir Management,2151-5530,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Landscape History,2160-2506,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Landscape Research,1469-9710,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Landscapes,2040-8153,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language & History,1759-7544,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language & Intercultural Communication,1747-759X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Acquisition,1532-7817,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language and Education,1747-7581,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Assessment Quarterly,1543-4311,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Awareness,1747-7565,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Cognition and Neuroscience ,2327-3801,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Learning and Development,1547-3341,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Learning Journal,1753-2167,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Language Matters,1753-5395,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Language, culture and Curriculum",1747-7573,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Laterality: Asymmetries of Brain, Behaviour, and Cognition",1464-0678,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Latin American and Carribean Ethnic Studies,1744-2230,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Latin American Business Review,1528-6932,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Law & Literature,1541-2601,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Law and Financial Markets Review,1752-1459,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Law and Humanities,1752-1491,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Law Innovation and Technology,1757-997X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Leadership & Policy in Schools,1744-5043,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Learning Media & Technology,1743-9892,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Learning: Research and Practice,2373-5090,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Legal Ethics,1757-8450,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Legal Pluralism and Critical Social Analysis,2770-6877,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Legal Reference Services Quarterly,1540-949X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Leisure Sciences,1521-0588,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Leisure Studies,1466-4496,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Leisure/Loisir,2151-2221,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Leukemia & Lymphoma,1029-2403,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
LEUKOS: The Journal of the Illuminating Engineering Society ,1550-2716,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Levant: The Journal of the Council for British Research in the Levant,1756-3801,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
LGBTQ+ Family: An Interdisciplinary Journal,1550-4298,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
LHB: Hydroscience Journal,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Libyan Journal of Medicine,1819-6357,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Life Writing,1751-2964,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Linear and Multilinear Algebra,1563-5139,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Liquid Crystals,1366-5855,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Liquid Crystals Reviews,2168-0418,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Liquid Crystals Today,1464-5181,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Lit: Literature Interpretation Theory,1545-5866,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Literacy Research & Instruction,1938-8063,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Lithic Technology,2051-6185,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Liturgy,1557-3001,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Local Development & Society,2688-3600,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Local Environment,1469-6711,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Local Government Studies,1743-9388,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Logistique & Management,2777-9640,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Logopedics, Phoniatrics, Vocology",1651-2022,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Loisir et Societe / Society and Leisure,1705-0154,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Longevity,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Lung Cancer Management,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Luxury ,2051-1825,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
MAA Convergence,,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
mAbs,1942-0862,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Machining Science & Technology,1532-2483,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Macroeconomics and Finance in Emerging Market Economies,1752-0851,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Management & Organizational History,1744-9367,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Managing Sport and Leisure,2375-0480,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Marine and Freshwater Behaviour and Physiology,1029-0362,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Marine Biology Research,1745-1019,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Marine Geodesy,1521-060X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Marine Georesources & Geotechnology,1521-0618,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Maritime Policy & Management,1464-5254,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Marketing Education Review,2153-9987,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Marriage & Family Review,1540-9635,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mass Communication and Society,1532-7825,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Material Religion ,1751-8342,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Materials and Manufacturing Processes,1532-2475,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Materials at High Temperatures,1878-6413,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Materials Research Innovations Online,1433-075X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Materials Research Letters,2166-3831,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Materials Technology (Advanced Performance Materials),,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Math Horizon,1947-6213,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Mathematical and Computer Modelling of Dynamical Systems,1744-5051,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Mathematical Population Studies,1547-724X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mathematical Thinking and Learning,1532-7833,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mathematics in Medical and Life Sciences,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Mathematics Magazine,1930-0980,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Measurement and Evaluation in Counseling and Development   ,1947-6302,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Measurement in Physical Education and Exercise Science,1532-7841,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Measurement: Interdisciplinary Research & Perspective,1536-6359,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mechanics Based Design of Structures and Machines,1539-7742,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Mechanics of Advanced Materials and Structures,1537-6532,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Media Asia,2377-6277,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Media History,1469-9729,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Media Practice and Education,2574-1144,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Media Psychology,1532-785X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Medical Anthropology,1545-5882,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Medical Education Online,1087-2981,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Medical Reference Services Quarterly,1540-9567,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Medical Teacher,1466-187X ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Medicine Conflict & Survival,1743-9396,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Medieval Archaeology,1745-817X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Medieval Mystical Theology,2046-5734,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Medieval Sermon Studies,1749-6276,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mediterranean Historical Review,1743-940X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mediterranean Politics,1743-9418,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Melanoma Management,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Memory,1464-0686,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Mental Health, Religion & Culture",1469-9737,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mentoring & Tutoring: Partnership in Learning,1469-9745,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Metaphor and Symbol,1532-7868,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Middle East Critique,1943-6157,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Middle East Development Journal,1793-8171,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Middle Eastern Literatures,1475-2638,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Middle Eastern Studies,1743-7881,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Middle School Journal,2327-6223,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Midland History,1756-381X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Military Psychology,1532-7876,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Mind, Culture, and Activity",1532-7884,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Mineral Processing & Extractive Metallurgy Review,1547-7401,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Ming Studies,1759-7595,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Minimally Invasive Therapy & Allied technologies,1365-2931,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Mitochondrial DNA Part A,2470-1408,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Mitochondrial DNA Part B.,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Mobilities,1745-011X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
