Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Mapan,0974-9853,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Indian Journal of Physics,0974-9845,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Waste and Biomass Valorization,1877-265X,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Visualization,1875-8975,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Ambient Intelligence and Humanized Computing,1868-5145,Hybrid,Y,,Engineering,Springer,2023-2025
German Journal of Exercise and Sport Research,2509-3150,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Maxillofacial and Oral Surgery,0974-942X,Hybrid,Y,,Medicine,Springer,2023-2025
Indian Journal of Gastroenterology,0975-0711,Hybrid,Y,,Medicine,Springer,2023-2025
Environmental Earth Sciences,1866-6299,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Transactions of the Indian Institute of Metals,0975-1645,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Energy Systems,1868-3975,Hybrid,Y,,Energy,Springer,2023-2025
BioNanoScience,2191-1649,Hybrid,Y,,Engineering,Springer,2023-2025
Mindfulness,1868-8535,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Electrocatalysis,1868-5994,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Water History,1877-7244,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Conservation Genetics Resources,1877-7260,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Community Genetics,1868-6001,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Rheuma plus,2191-2610,Hybrid,Y,,Medicine,Springer,2023-2025
China-EU Law Journal,1868-5161,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Journal of Crop Science and Biotechnology,2005-8276,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cardiovascular Intervention and Therapeutics,1868-4297,Hybrid,Y,,Medicine,Springer,2023-2025
Translational Stroke Research,1868-601X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Journal of Machine Learning and Cybernetics,1868-808X,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Physiology and Biochemistry,1877-8755,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Organisms Diversity & Evolution,1618-1077,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The European Physical Journal H,2102-6467,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Acta Oceanologica Sinica,1869-1099,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of the Knowledge Economy,1868-7873,Hybrid,Y,,Economics and Finance,Springer,2023-2025
GEM - International Journal on Geomathematics,1869-2680,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal für Mathematik-Didaktik,1869-2699,Hybrid,Y,,Education,Springer,2023-2025
Nuclear Medicine and Molecular Imaging,1869-3482,Hybrid,Y,,Medicine,Springer,2023-2025
Asia-Pacific Journal of Atmospheric Sciences,1976-7951,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Carbonates and Evaporites,1878-5212,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Wetlands,1943-6246,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Journal of Early Childhood,1878-4658,Hybrid,Y,,Education,Springer,2023-2025
Japan Journal of Industrial and Applied Mathematics,1868-937X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
AMS Review,1869-8182,Hybrid,Y,,Business and Management,Springer,2023-2025
Revista Matemática Complutense,1988-2807,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Review of Philosophy and Psychology,1878-5166,Hybrid,Y,,Education,Springer,2023-2025
Organic Agriculture,1879-4246,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
EPMA Journal,1878-5085,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Sankhya A,0976-8378,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
International Journal of Intelligent Transportation Systems Research,1868-8659,Hybrid,Y,,Engineering,Springer,2023-2025
Sexuality Research and Social Policy,1553-6610,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Journal of Medical Toxicology,1937-6995,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Cancer Education,1543-0154,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Indian Journal of Surgical Oncology,0976-6952,Hybrid,Y,,Medicine,Springer,2023-2025
European Journal for Philosophy of Science,1879-4920,Hybrid,Y,,Education,Springer,2023-2025
Journal of the Indian Academy of Wood Science,0976-8432,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Food Science and Technology,0975-8402,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal of System Assurance Engineering and Management,0976-4348,Hybrid,Y,,Engineering,Springer,2023-2025
Symbiosis,1878-7665,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Applied Nanoscience,2190-5517,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
3 Biotech,2190-5738,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
BioChip Journal,2092-7843,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
KI - Künstliche Intelligenz,1610-1987,Hybrid,Y,,Computer Science,Springer,2023-2025
Datenbank-Spektrum,1610-1995,Hybrid,Y,,Computer Science,Springer,2023-2025
The Journal of Obstetrics and Gynecology of India,0975-6434,Hybrid,Y,,Medicine,Springer,2023-2025
Fungal Diversity,1878-9129,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Dynamic Games and Applications,2153-0793,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
The Nucleus,0976-7975,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Cardiovascular Engineering and Technology,1869-4098,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Remanufacturing,2210-4690,Hybrid,Y,,Engineering,Springer,2023-2025
Physical and Engineering Sciences in Medicine,2662-4737,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"Journal of Agricultural, Biological and Environmental Statistics",1537-2693,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Genes & Genomics,2092-9293,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
CEAS Aeronautical Journal,1869-5590,Hybrid,Y,,Engineering,Springer,2023-2025
Molecular & Cellular Toxicology,2092-8467,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Social Network Analysis and Mining,1869-5469,Hybrid,Y,,Computer Science,Springer,2023-2025
Ambio,1654-7209,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Jahresbericht der Deutschen Mathematiker-Vereinigung,1869-7135,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
International Journal of Steel Structures,2093-6311,Hybrid,Y,,Engineering,Springer,2023-2025
Updates in Surgery,2038-3312,Hybrid,Y,,Medicine,Springer,2023-2025
Neurotherapeutics,1878-7479,Hybrid,Y,,,Springer,2023-2025
Indian Pediatrics,0974-7559,Hybrid,Y,,Medicine,Springer,2023-2025
Australasian Plant Pathology,1448-6032,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Australasian Plant Disease Notes,1833-928X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
European Journal of Drug Metabolism and Pharmacokinetics,2107-0180,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Analysis and Mathematical Physics,1664-235X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
VirusDisease,2347-3517,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
China Ocean Engineering,2191-8945,Hybrid,Y,,Engineering,Springer,2023-2025
Drug Delivery and Translational Research,2190-3948,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Philosophy & Technology,2210-5441,Hybrid,Y,,Education,Springer,2023-2025
Collectanea Mathematica,2038-4815,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Civil Structural Health Monitoring,2190-5479,Hybrid,Y,,Engineering,Springer,2023-2025
journal of meteorological research,2198-0934,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Applied Genetics,2190-3883,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Applied Entomology and Zoology,1347-605X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The European Physical Journal Plus,2190-5444,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Mammal Research,2199-241X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Neurovirology,1538-2443,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Beiträge zur Algebra und Geometrie / Contributions to Algebra and Geometry,2191-0383,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Korea-Australia Rheology Journal,2093-7660,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Arabian Journal for Science and Engineering,2191-4281,Hybrid,Y,,Engineering,Springer,2023-2025
Afrika Matematika,2190-7668,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
The Australian Educational Researcher,2210-5328,Hybrid,Y,,Education,Springer,2023-2025
European Actuarial Journal,2190-9741,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Cryptographic Engineering,2190-8516,Hybrid,Y,,Computer Science,Springer,2023-2025
Electronic Materials Letters,2093-6788,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Mathematics Education Research Journal,2211-050X,Hybrid,Y,,Education,Springer,2023-2025
"Revista de la Real Academia de Ciencias Exactas, Físicas y Naturales. Serie A. Matemáticas",1579-1505,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Biomass Conversion and Biorefinery,2190-6823,Hybrid,Y,,Energy,Springer,2023-2025
Cellular Oncology,2211-3436,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Gold Bulletin,2190-7579,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal of Diabetes in Developing Countries,1998-3832,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Environmental Studies and Sciences,2190-6491,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
"Attention, Perception, & Psychophysics",1943-393X,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
"Cognitive, Affective, & Behavioral Neuroscience",1531-135X,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Learning & Behavior,1543-4508,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Memory & Cognition,1532-5946,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Psychonomic Bulletin & Review,1531-5320,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Behavior Research Methods,1554-3528,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
WMU Journal of Maritime Affairs,1654-1642,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Asian Journal of Business Ethics,2210-6731,Hybrid,Y,,Education,Springer,2023-2025
Toxicology and Environmental Health Sciences,2233-7784,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Biomedical Engineering Letters,2093-985X,Hybrid,Y,,Engineering,Springer,2023-2025
Brazilian Journal of Physics,1678-4448,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Fractional Calculus and Applied Analysis,1314-2224,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Plant Biochemistry and Biotechnology,0974-1275,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Mineral Economics,2191-2211,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Sankhya B,0976-8394,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Human Cell,1749-0774,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"Horticulture, Environment, and Biotechnology",2211-3460,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Apidologie,1297-9678,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Agronomy for Sustainable Development,1773-0155,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Advances in Traditional Medicine,2662-4060,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
"Metallography, Microstructure, and Analysis",2192-9270,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Review of Religious Research,2211-4866,Hybrid,Y,,,Springer,2023-2025
Current Pulmonology Reports,2199-2428,Hybrid,Y,,Medicine,Springer,2023-2025
Current Nutrition Reports,2161-3311,Hybrid,Y,,Medicine,Springer,2023-2025
Current Obstetrics and Gynecology Reports,2161-3303,Hybrid,Y,,Medicine,Springer,2023-2025
Current Geriatrics Reports,2196-7865,Hybrid,Y,,Medicine,Springer,2023-2025
Current Dermatology Reports,2162-4933,Hybrid,Y,,Medicine,Springer,2023-2025
Current Obesity Reports,2162-4968,Hybrid,Y,,Medicine,Springer,2023-2025
International Cancer Conference Journal,2192-3183,Hybrid,Y,,Medicine,Springer,2023-2025
Network Modeling Analysis in Health Informatics and Bioinformatics,2192-6670,Hybrid,Y,,Computer Science,Springer,2023-2025
Iranian Polymer Journal,1735-5265,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
CEN Case Reports,2192-4449,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal of Multimedia Information Retrieval,2192-662X,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of the Iranian Chemical Society,1735-2428,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Neotropical Entomology,1678-8052,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Progress in Artificial Intelligence,2192-6360,Hybrid,Y,,Computer Science,Springer,2023-2025
Biological Theory,1555-5550,Hybrid,Y,,Education,Springer,2023-2025
Health Information Science and Systems,2047-2501,Hybrid,Y,,Computer Science,Springer,2023-2025
Acta Neurologica Belgica,2240-2993,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Journal of Environmental Science and Technology,1735-2630,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Tissue Engineering and Regenerative Medicine,2212-5469,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Infection,1439-0973,Hybrid,Y,,Medicine,Springer,2023-2025
HeilberufeScience,2190-2100,Hybrid,Y,,Medicine,Springer,2023-2025
Wirtschaftsinformatik & Management,1867-5913,Hybrid,Y,,Business and Management,Springer,2023-2025
Zeitschrift für Bildungsforschung,2190-6904,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Agricultural Research,2249-7218,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Pharmaceutical Investigation,2093-6214,Hybrid,Y,,Economics and Finance,Springer,2023-2025
National Academy Science Letters,2250-1754,Hybrid,Y,,Science (multidisciplinary),Springer,2023-2025
"Proceedings of the National Academy of Sciences, India Section A: Physical Sciences",2250-1762,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
"Proceedings of the National Academy of Sciences, India Section B: Biological Sciences",2250-1746,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
CSI Transactions on ICT,2277-9086,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of The Institution of Engineers (India): Series A,2250-2157,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of The Institution of Engineers (India): Series B,2250-2114,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of The Institution of Engineers (India): Series C,2250-0553,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of The Institution of Engineers (India): Series D,2250-2130,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of The Institution of Engineers (India): Series E,2250-2491,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of the Korean Physical Society,1976-8524,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Journal of Homotopy and Related Structures,1512-2891,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Stochastics and Partial Differential Equations: Analysis and Computations,2194-041X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
International Nano Letters,2228-5326,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal of Energy and Environmental Engineering,2251-6832,Hybrid,Y,,Energy,Springer,2023-2025
Mathematical Sciences,2251-7456,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Nanostructure in Chemistry,2193-8865,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Indian Geotechnical Journal,2277-3347,Hybrid,Y,,Engineering,Springer,2023-2025
Current Pediatrics Reports,2167-4841,Hybrid,Y,,Medicine,Springer,2023-2025
Current Radiology Reports,2167-4825,Hybrid,Y,,Medicine,Springer,2023-2025
Current Ophthalmology Reports,2167-4868,Hybrid,Y,,Medicine,Springer,2023-2025
Current Otorhinolaryngology Reports,2167-583X,Hybrid,Y,,Medicine,Springer,2023-2025
Current Surgery Reports,2167-4817,Hybrid,Y,,Medicine,Springer,2023-2025
Current Emergency and Hospital Medicine Reports,2167-4884,Hybrid,Y,,Medicine,Springer,2023-2025
Current Anesthesiology Reports,2167-6275,Hybrid,Y,,Medicine,Springer,2023-2025
Current Physical Medicine and Rehabilitation Reports,2167-4833,Hybrid,Y,,Medicine,Springer,2023-2025
Current Genetic Medicine Reports,2167-4876,Hybrid,Y,,Medicine,Springer,2023-2025
Maritime Studies,2212-9790,Hybrid,Y,,Social Sciences,Springer,2023-2025
Global Journal of Flexible Systems Management,0974-0198,Hybrid,Y,,Business and Management,Springer,2023-2025
Integrating Materials and Manufacturing Innovation,2193-9772,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Welding in the World,1878-6669,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Acta Metallurgica Sinica (English Letters),2194-1289,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
DARU Journal of Pharmaceutical Sciences,2008-2231,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Diabetes & Metabolic Disorders,2251-6581,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Environmental Health Science and Engineering,2052-336X,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
In Silico Pharmacology,2193-9616,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Progress in Biomaterials,2194-0517,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
